5;30;0;-11675,34;-56615,56;-57065,2;-34878,28;-18455,16;-10634,62;-109101,06;-15514,15;-14183,47;-106732,81;-144684,63;-13542,08;-80548,62;0;-8153,18;-131219,76;-31560,24;-40589,05;-9209,15;-439223,5;-324622,78;-288105,11;-260269,52;0
5;40;0;5655,82;42887,29;42492,93;23303,39;7761,09;5542,62;99772,7;16055,18;10211;97837,37;135434,58;11992,98;78198,58;272,84;8825,28;127456,81;24338,96;36025,67;6688;391798,2;287134,27;266937,87;223786,81;0
5;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;70;0;1957,25;2091,47;2253,08;3133,91;4048,64;-1561,52;1879,82;2124,14;765,61;-339,02;3546,89;1371,81;48,24;3883,64;488,13;-703,11;609,22;7379,36;791,49;4466,45;-3306,92;1283,21;837,15;0
5;80;0;0;0;0;0;0;231,1;0;38,15;0;0;0;28,13;-928;-800;428;0;0;0;0;0;0;123,35;0;0
5;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;100;0;122,61;0;68,29;0;0;0;0;538,12;0;3825,8;117,55;0;0;0;0;0;7,89;0;0;71,51;3526,06;860,1;81,92;0
5;110;0;438,18;275,4;623,73;1030,99;137,7;297,7;0;420,87;327,95;232,31;415,74;459,86;139,3;581,01;69,65;836;302,29;197,46;298,88;247,27;783,12;154,28;189,37;0
5;120;0;8173,86;45254,16;45438,03;27468,29;11947,43;4509,9;101652,52;19176,46;11304,56;101556,46;139514,76;13852,78;77458,12;3937,49;9811,06;127589,7;25258,36;43602,49;7778,37;396583,43;288136,53;269358,81;224895,25;0
5;130;0;-3501,48;-11361,4;-11627,17;-7409,99;-6507,73;-6124,72;-7448,54;3662,31;-2878,91;-5176,35;-5169,87;310,7;-3090,5;3937,49;1657,88;-3630,06;-6301,88;3013,44;-1430,78;-42640,07;-36486,25;-18746,3;-35374,27;0
5;140;0;1360;1710;1494;1570;1360;1100;1100;975;980;880;865;730;795;410;730;2190;1040;2170;1725,5;1795,5;1655,5;2755,5;1695,5;0
5;150;0;0;0;1800;0;0;0;800;0;0;941,16;0;1743,79;519,05;694,16;653,35;1653,95;1130,51;1000,16;0;13250;11822,22;8234,58;11772,75;0
5;160;0;125;125;125;125;0;250;125;0;245;125;490;245;120;-1475;245;120;245;490;123;0;0;0;86;0
5;170;0;143,75;138,77;48,76;215,41;210,09;165,22;756,87;218,51;188,34;121,16;286,57;263,29;142,5;184,37;68,19;243,88;321,22;166,03;196,32;299,08;478,41;658,3;306,21;0
5;180;0;0;0;0;0;0;26390,63;0;0;6000;2000;2000;2000;2000;2000;2000;4236,37;0;0;3000;-300;600;7169,39;1419;0
5;190;0;1628,75;1973,77;3467,76;1910,41;1570,09;27905,85;2781,87;1193,51;7413,34;4067,32;3641,57;4982,08;3576,55;1813,53;3696,54;8444,2;2736,73;3826,19;5044,82;15044,58;14556,13;18817,77;15279,46;0
